date,text,location,month,formatted_text,polarity,Subjectivity,Sentiment,Emotion
07-08-2021,This is why I voted for Donald John Trump 2 times. He wants to up hold our constitutional rights and help keep everyone safe. CNN is EVIL! Thank you @joerogan God bless you for speaking out! #NoVaccinePassports #BreakingNews #BidenBorderCrisis #CovidVaccine #Freedom #Truth https://t.co/lw94WRuPrZ,"Texas, USA",7,voted donald john trump times wants hold constitutional rights help keep everyone safe evil thank bless speaking novaccinepassports breakingnews bidenbordercrisis covidvaccine freedom truth,-0.1,0.5333333333333333,Negative,trust
07-08-2021,https://t.co/SI30mg6Ux9 #Trending #bb23 #CovidVaccine #BBCAN9 https://t.co/kuAZHyelos,"Florida, USA",7,trending bb23 covidvaccine bbcan9,0.0,0.0,Neutral,No emotion
07-08-2021,https://t.co/K7aZpyzI4N #bb23 #BreakingNews #CovidVaccine https://t.co/Aj7kibAV30,"Florida, USA",7,bb23 breakingnews covidvaccine,0.0,0.0,Neutral,No emotion
07-08-2021,This is class A Bullshit! Differentiating depending on Vaccine is understandable as each country have an approval process. But to do this bullshit to a approved vaccine cause the batch number is different? 🤦🏽‍♂️ #COVIDIOTS #CovidVaccine #COVID19 https://t.co/E2DRxtRWLS,"Indiana, USA",7,class bullshit differentiating depending vaccine understandable country approval process bullshit approved vaccine cause batch number different covidiots covidvaccine covid19,0.0,0.6,Neutral,positive
06-08-2021,#CovidVaccine #Medtwitter #SoMeDocs https://t.co/QZIEa1ye3b,"Indiana, USA",6,covidvaccine medtwitter somedocs,0.0,0.0,Neutral,No emotion
06-08-2021,"People: ""A mandated vaccine goes against my civil rights.""
Me: We should do away with speed limits &amp; airbags.""
People: ""Are you stupid? Those are there to protect others from idiots like you.""
Me: 
#CovidVaccine #COVID19Vic https://t.co/2dAnEjXLW2","Tennessee, USA",6,people mandated vaccine goes civil rights away speed limits airbags people stupid protect others idiots like covidvaccine covid19vic,-0.8,0.9,Negative,positive
06-08-2021,Had a dream that I got my booster shot. Woke up feeling so relieved. This is my life now. #CovidVaccine,"Louisiana, USA",6,dream booster shot woke feeling relieved life covidvaccine,0.0,0.0,Neutral,fear
06-08-2021,"I've discovered that when people ask, ""where's your mask"", they don't like ""up your butt and around the corner"" as a response. #COVID19 #CovidVaccine","Georgia, USA",6,discovered people wheres mask dont like butt around corner response covid19 covidvaccine,0.0,0.0,Neutral,negative
06-08-2021,"Please get up tomorrow, drink your coffee, start a new fresh day, and get vaccinated.  You don’t have to announce it.  Just please.  You’re saving families, children, yourself.  I’m begging you. #vaccinated #loveyourneighbor #Covid_19 #COVID19 #CovidVaccine","Montana, USA",6,please tomorrow drink coffee start fresh vaccinated dont announce please youre saving families children begging vaccinated loveyourneighbor covid19 covid19 covidvaccine,0.3,0.5,Positive,anticipation
06-08-2021,"Perhaps more celebrities &amp; artists (musical, theatrical) could get vaccinated publicly to encourage people to take the shot. #CovidIsNotOver #CovidVaccine #Covid19 #BABEVAXX https://t.co/54bwsCoKUg","Idaho, USA",6,perhaps celebrities artists musical theatrical could vaccinated publicly encourage people take shot covidisnotover covidvaccine covid19 babevaxx,0.0,0.0222222222222222,Neutral,anger
05-08-2021,Get the vaccine! It’s a no- brainer. #CovidVaccine #COVID19 #CovidIsNotOver https://t.co/2zDdZY6wXJ,"Kentucky, USA",5,vaccine brainer covidvaccine covid19 covidisnotover,0.0,0.0,Neutral,positive
05-08-2021,"This is a heartbreaking story:

#Louisiana Congresswoman @repjulialetlow lost her husband Luke in December, just weeks after he was elected to the same Congressional seat and before he could be sworn in. 

https://t.co/IuASsOWizZ 

#COVID #COVID19 #CovidVaccine #GetVaccinated","New Hampshire, USA",5,heartbreaking story louisiana congresswoman lost husband luke december weeks elected congressional seat could sworn covid covid19 covidvaccine getvaccinated,0.0,0.0,Neutral,negative
05-08-2021,Our future depends on the vaccinated. #COVID19 #CovidVaccine https://t.co/ppe2DUbQrX,"Indiana, USA",5,future depends vaccinated covid19 covidvaccine,0.0,0.125,Neutral,No emotion
04-08-2021,Has anyone tried telling those in areas with low vaxx rates that *their* shots are going to be given to another country &amp; there won’t be any later if they change their mind? Many a child has cleaned their plate using this tactic. #CovidVaccine #COVIDIOTS,"Georgia, USA",4,anyone tried telling areas vaxx rates shots going given another country wont later change mind many child cleaned plate using tactic covidvaccine covidiots,0.25,0.25,Positive,fear
04-08-2021,"I don’t need to know who you are, but if you changed your mind about getting vaccinated today (i.e. you’re going to do it) I’m proud of you and eternally grateful. #vaccinated #COVID19 #CovidVaccine #bravery #safe #protected #thankyou #coronavirus","Montana, USA",4,dont need know changed mind getting vaccinated today youre going proud eternally grateful vaccinated covid19 covidvaccine bravery safe protected thankyou coronavirus,0.65,0.75,Positive,positive
04-08-2021,So awesome! And so true. Recognize people. #CovidVaccine #MaskUpNevada #COVIDIOTS https://t.co/JINdPQxBAn,"Nevada, USA",4,awesome true recognize people covidvaccine maskupnevada covidiots,0.675,0.825,Positive,trust
04-08-2021,@MegamattX86 Such a good #Band but dude be acting like a dumbass to not the get the #CovidVaccine shameful bro 🤬 #Offspring,"Texas, USA",4,good band dude acting like dumbass covidvaccine shameful offspring,0.35,0.3,Positive,trust
04-08-2021,"#healthcareworkers should protect and care for others, not serve as vectors for diseases. Bravo, @UK_HealthCare! I’m so proud to be associated with this healthcare system. #CovidVaccine #COVID @InabnetMD @DrPandalai @SamTyagiMD https://t.co/Jdw4GyuSvj","Indiana, USA",4,healthcareworkers protect care others serve vectors diseases bravo proud associated healthcare system covidvaccine covid,0.8,1.0,Positive,trust
04-08-2021,"Yahu neden kimse aşı olmuyor? Burada bırakın testi, aşı olmayanları rest vs sosyal yerlere almayacaklar. #covid #CovidVaccine #tur https://t.co/gWdCMeK8mG","New York, USA",4,yahu neden kimse olmuyor burada brakn testi olmayanlar rest sosyal yerlere almayacaklar covid covidvaccine,0.0,0.0,Neutral,positive
04-08-2021,"#Covid is literally proving in real time that we need to invest in our bodies' extended warranty.

#CovidIsNotOver 
#CovidVaccine https://t.co/x8TFVajvEb","Michigan, USA",4,covid literally proving real time need invest bodies extended warranty covidisnotover covidvaccine,0.2,0.3,Positive,trust
